"vendor_name","pickup_datetime","dropoff_datetime","passenger_count","trip_distance","pickup_longitude","pickup_latitude","rate_code","store_and_fwd","dropoff_longitude","dropoff_latitude","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","total_amount","improvement_surcharge","congestion_surcharge","pickup_location_id","dropoff_location_id","month"
"CMT",2021-01-19 08:20:38.000,2021-01-19 08:29:26.000,1,1,,,"Standard rate","No",,,"Credit card",7.5,2.5,0.5,2.15,0,12.95,0.3,2.5,263,75,1
"VTS",2021-01-15 17:41:12.000,2021-01-15 18:03:02.000,2,3.86,,,"Standard rate","No",,,"Credit card",16.5,1,0.5,6.24,0,27.04,0.3,2.5,65,234,1
"VTS",2021-01-12 18:15:25.000,2021-01-12 18:25:23.000,2,1.42,,,"Standard rate","No",,,"Credit card",8,1,0.5,1.5,0,13.8,0.3,2.5,186,233,1
"VTS",2021-01-23 09:31:53.000,2021-01-23 09:38:35.000,2,1.93,,,"Standard rate","No",,,"Credit card",8,0,0.5,2.26,0,13.56,0.3,2.5,263,162,1
"VTS",2021-01-28 14:06:45.000,2021-01-28 14:10:35.000,1,0.52,,,"Standard rate","No",,,"Cash",4.5,0,0.5,0,0,7.8,0.3,2.5,161,161,1
,2021-01-30 18:59:10.000,2021-01-30 19:40:12.000,,30.25,,,,,,,,58.42,2.75,0.5,0,6.12,68.09,0.3,0,241,205,1
"VTS",2021-01-28 16:06:04.000,2021-01-28 16:18:46.000,1,1.84,,,"Standard rate","No",,,"Credit card",9.5,1,0.5,1.5,0,15.3,0.3,2.5,237,143,1
"VTS",2021-01-16 14:11:49.000,2021-01-16 14:37:37.000,1,8.1,,,"Standard rate","No",,,"Credit card",26.5,0,0.5,8.94,0,38.74,0.3,2.5,161,25,1
"VTS",2021-01-02 13:08:24.000,2021-01-02 13:30:18.000,1,4.61,,,"Standard rate","No",,,"Credit card",17.5,0,0.5,1,0,21.8,0.3,2.5,239,114,1
"VTS",2021-01-12 18:03:11.000,2021-01-12 18:05:47.000,2,0.46,,,"Standard rate","No",,,"Cash",4,1,0.5,0,0,8.3,0.3,2.5,237,236,1
,2021-01-15 11:28:47.000,2021-01-15 12:01:11.000,,5.7,,,,,,,,27.53,0,0.5,2.75,0,31.08,0.3,0,77,97,1
"CMT",2021-01-23 17:43:09.000,2021-01-23 17:46:23.000,1,1,,,"Standard rate","No",,,"Credit card",5,2.5,0.5,1.65,0,9.95,0.3,2.5,50,239,1
"CMT",2021-01-25 07:18:17.000,2021-01-25 07:30:40.000,1,3,,,"Standard rate","No",,,"Credit card",11.5,2.5,0.5,2.95,0,17.75,0.3,2.5,233,75,1
"VTS",2021-01-25 18:49:28.000,2021-01-25 18:56:51.000,1,1.48,,,"Standard rate","No",,,"Credit card",7,1,0.5,1.13,0,12.43,0.3,2.5,230,229,1
,2021-01-15 09:01:16.000,2021-01-15 09:01:03.000,,13.38,,,,,,,,35.71,0,0.5,0,0,36.51,0.3,0,265,26,1
"CMT",2021-01-06 13:56:47.000,2021-01-06 14:09:51.000,1,2.8,,,"Standard rate","No",,,"No charge",11.5,2.5,0.5,0,0,14.8,0.3,2.5,90,237,1
"VTS",2021-01-29 15:39:18.000,2021-01-29 16:48:49.000,2,15.56,,,"Standard rate","No",,,"Credit card",54,0,0.5,0,2.8,57.6,0.3,0,100,174,1
"CMT",2021-01-11 13:55:14.000,2021-01-11 14:00:22.000,1,0.8,,,"Standard rate","No",,,"Credit card",5.5,2.5,0.5,1.32,0,10.12,0.3,2.5,236,236,1
"CMT",2021-01-15 16:41:09.000,2021-01-15 17:04:45.000,1,5,,,"Standard rate","No",,,"Credit card",18.5,3.5,0.5,5.7,0,28.5,0.3,2.5,151,90,1
"VTS",2021-01-30 10:31:09.000,2021-01-30 10:36:55.000,1,1.45,,,"Standard rate","No",,,"Credit card",6.5,0,0.5,1.96,0,11.76,0.3,2.5,68,142,1
"VTS",2021-01-31 17:33:30.000,2021-01-31 17:45:34.000,1,2.35,,,"Standard rate","No",,,"Credit card",10.5,0,0.5,2.76,0,16.56,0.3,2.5,141,238,1
"VTS",2021-01-29 18:28:20.000,2021-01-29 19:02:06.000,1,13.55,,,"Standard rate","No",,,"Credit card",39.5,1,0.5,5,6.12,54.92,0.3,2.5,233,67,1
"CMT",2021-01-14 14:23:15.000,2021-01-14 14:25:37.000,1,0.4,,,"Standard rate","No",,,"Credit card",3.5,2.5,0.5,0,0,6.8,0.3,2.5,141,237,1
"VTS",2021-01-14 12:50:46.000,2021-01-14 13:04:30.000,1,1.99,,,"Standard rate","No",,,"Cash",10.5,0,0.5,0,0,13.8,0.3,2.5,263,238,1
,2021-01-02 21:02:00.000,2021-01-02 21:43:00.000,,22.44,,,,,,,,57.42,0,0.5,2.75,6.12,67.09,0.3,0,75,86,1
"VTS",2021-01-10 13:12:21.000,2021-01-10 13:17:36.000,6,1.08,,,"Standard rate","No",,,"Credit card",6,0,0.5,1.86,0,11.16,0.3,2.5,229,229,1
"VTS",2021-01-09 08:31:47.000,2021-01-09 08:57:26.000,1,16.96,,,"Standard rate","No",,,"Credit card",46,0,0.5,9.36,0,56.16,0.3,0,132,255,1
"CMT",2021-01-20 11:32:55.000,2021-01-20 11:49:45.000,1,3.5,,,"Standard rate","No",,,"Credit card",14.5,2.5,0.5,3.55,0,21.35,0.3,2.5,239,234,1
"VTS",2021-01-14 22:34:12.000,2021-01-14 23:32:38.000,1,23.82,,,"JFK","No",,,"Credit card",52,0,0.5,12.28,6.12,73.7,0.3,2.5,132,249,1
,2021-01-22 07:26:58.000,2021-01-22 07:40:09.000,,3.17,,,,,,,,23.33,2.75,0.5,0,0,26.88,0.3,0,39,188,1
"VTS",2021-01-24 00:44:23.000,2021-01-24 00:51:27.000,1,2.37,,,"Standard rate","No",,,"Credit card",9.5,0.5,0.5,1.5,0,14.8,0.3,2.5,87,25,1
"VTS",2021-01-05 19:03:47.000,2021-01-05 19:15:27.000,1,6.19,,,"Standard rate","No",,,"Credit card",18.5,1,0.5,5,0,27.8,0.3,2.5,143,243,1
"CMT",2021-01-19 18:21:45.000,2021-01-19 18:31:18.000,1,1.6,,,"Standard rate","No",,,"Credit card",8.5,3.5,0.5,2.56,0,15.36,0.3,2.5,237,162,1
"VTS",2021-01-03 14:31:07.000,2021-01-03 14:35:34.000,3,1.04,,,"Standard rate","No",,,"Credit card",5.5,0,0.5,2,0,10.8,0.3,2.5,141,141,1
"CMT",2021-01-21 16:21:04.000,2021-01-21 16:36:01.000,2,2.4,,,"Standard rate","No",,,"Credit card",11.5,3.5,0.5,3.15,0,18.95,0.3,2.5,43,41,1
"VTS",2021-01-08 23:21:38.000,2021-01-08 23:38:37.000,1,7.99,,,"Standard rate","No",,,"Credit card",24.5,0.5,0.5,5,0,33.3,0.3,2.5,140,244,1
"CMT",2021-01-08 12:12:33.000,2021-01-08 12:31:45.000,1,5.4,,,"Standard rate","No",,,"Credit card",19,2.5,0.5,5,0,27.3,0.3,2.5,43,158,1
"VTS",2021-01-26 10:19:25.000,2021-01-26 10:30:26.000,1,2.45,,,"Standard rate","No",,,"Cash",10,0,0.5,0,0,13.3,0.3,2.5,246,107,1
"VTS",2021-01-17 09:07:35.000,2021-01-17 09:15:09.000,1,3.25,,,"Standard rate","No",,,"Credit card",10.5,0,0.5,3.45,0,17.25,0.3,2.5,263,137,1
"VTS",2021-01-31 12:36:38.000,2021-01-31 12:46:34.000,1,2.2,,,"Standard rate","No",,,"Credit card",9.5,0,0.5,2.56,0,15.36,0.3,2.5,151,236,1
"CMT",2021-01-28 12:15:35.000,2021-01-28 12:25:12.000,1,1.4,,,"Standard rate","No",,,"Credit card",8.5,2.5,0.5,1,0,12.8,0.3,2.5,237,142,1
"CMT",2021-01-16 15:45:42.000,2021-01-16 15:53:40.000,2,2.9,,,"Standard rate","No",,,"Cash",10.5,2.5,0.5,0,0,13.8,0.3,2.5,88,4,1
"VTS",2021-01-05 10:58:07.000,2021-01-05 11:03:49.000,1,0.75,,,"Standard rate","No",,,"Dispute",-5.5,0,-0.5,0,0,-8.8,-0.3,-2.5,162,164,1
"CMT",2021-01-03 10:29:53.000,2021-01-03 10:38:41.000,1,0,,,"Standard rate","No",,,"Credit card",16.2,0,0.5,0,0,17,0.3,0,232,137,1
"CMT",2021-01-05 23:32:12.000,2021-01-05 23:54:50.000,1,5.5,,,"Standard rate","No",,,"Credit card",19.5,3,0.5,4.65,0,27.95,0.3,2.5,170,223,1
"CMT",2021-01-11 17:17:52.000,2021-01-11 17:41:29.000,1,4.9,,,"Standard rate","No",,,"Credit card",18.5,3.5,0.5,4.55,0,27.35,0.3,2.5,75,113,1
"VTS",2021-01-19 08:48:18.000,2021-01-19 08:55:29.000,1,0.97,,,"Standard rate","No",,,"Credit card",7,0,0.5,0,0,10.3,0.3,2.5,164,68,1
,2021-01-13 22:07:00.000,2021-01-13 22:29:00.000,,13.81,,,,,,,,38.29,0,0.5,5.13,0,46.72,0.3,2.5,231,134,1
"VTS",2021-01-11 18:29:40.000,2021-01-11 18:37:15.000,1,1.23,,,"Standard rate","No",,,"Credit card",7,1,0.5,2.26,0,13.56,0.3,2.5,79,45,1
"VTS",2021-01-29 18:19:49.000,2021-01-29 18:36:17.000,2,3.4,,,"Standard rate","No",,,"Credit card",13.5,1,0.5,4.45,0,22.25,0.3,2.5,107,237,1
,2021-01-13 14:01:43.000,2021-01-13 14:01:03.000,,10.49,,,,,,,,33.4,0,0.5,0,0,34.2,0.3,0,265,238,1
"CMT",2021-01-24 12:09:09.000,2021-01-24 12:35:37.000,3,18.8,,,"JFK","No",,,"Credit card",52,0,0.5,6,6.12,64.92,0.3,0,132,75,1
"VTS",2021-01-11 11:38:39.000,2021-01-11 11:50:48.000,1,1.12,,,"Standard rate","No",,,"Credit card",8.5,0,0.5,1,0,12.8,0.3,2.5,236,141,1
"CMT",2021-01-02 01:19:19.000,2021-01-02 01:20:16.000,1,0.1,,,"Negotiated","No",,,"No charge",0,0,0,0,0,0.3,0.3,0,62,62,1
"VTS",2021-01-06 19:17:23.000,2021-01-06 19:29:16.000,2,4.22,,,"Standard rate","No",,,"Credit card",14.5,1,0.5,5.64,0,24.44,0.3,2.5,100,232,1
"CMT",2021-01-23 21:26:50.000,2021-01-23 21:34:04.000,1,1.9,,,"Standard rate","No",,,"Cash",8,3,0.5,0,0,11.8,0.3,2.5,229,100,1
"CMT",2021-01-13 17:16:51.000,2021-01-13 17:37:30.000,1,3.2,,,"Standard rate","No",,,"Credit card",15.5,3.5,0.5,1,0,20.8,0.3,2.5,236,236,1
"CMT",2021-01-14 15:55:01.000,2021-01-14 16:04:54.000,1,0,,,"Standard rate","No",,,"Credit card",11.2,0,0.5,0,0,12,0.3,0,181,25,1
"VTS",2021-01-11 08:52:01.000,2021-01-11 09:02:07.000,1,1.49,,,"Standard rate","No",,,"Credit card",8.5,0,0.5,2.95,0,14.75,0.3,2.5,239,163,1
"VTS",2021-01-22 21:55:59.000,2021-01-22 21:58:31.000,1,0.65,,,"Standard rate","No",,,"Credit card",4,0.5,0.5,1.56,0,9.36,0.3,2.5,236,236,1
"VTS",2021-01-19 14:23:37.000,2021-01-19 14:54:50.000,1,7.72,,,"Standard rate","No",,,"Cash",28,0,0.5,0,6.12,34.92,0.3,0,238,129,1
"VTS",2021-01-14 16:05:34.000,2021-01-14 16:17:52.000,2,2.5,,,"Standard rate","No",,,"Credit card",11,1,0.5,3,0,18.3,0.3,2.5,161,238,1
"VTS",2021-01-17 15:47:11.000,2021-01-17 16:14:09.000,1,9.06,,,"Standard rate","No",,,"Credit card",28,0,0.5,6.26,0,37.56,0.3,2.5,236,33,1
"VTS",2021-01-18 08:42:18.000,2021-01-18 08:49:49.000,1,1.65,,,"Standard rate","No",,,"Credit card",8,0,0.5,2.26,0,13.56,0.3,2.5,48,239,1
"VTS",2021-01-12 19:59:36.000,2021-01-12 20:05:14.000,1,1.68,,,"Standard rate","No",,,"Credit card",7,0.5,0.5,0,0,10.8,0.3,2.5,236,74,1
"VTS",2021-01-02 11:05:38.000,2021-01-02 11:15:36.000,2,2.53,,,"Standard rate","No",,,"Credit card",10,0,0.5,1,0,14.3,0.3,2.5,143,236,1
"VTS",2021-01-04 06:49:16.000,2021-01-04 06:58:31.000,1,2.3,,,"Standard rate","No",,,"Credit card",9,0,0.5,2.46,0,14.76,0.3,2.5,107,237,1
"VTS",2021-01-07 14:18:31.000,2021-01-07 14:36:22.000,5,2.49,,,"Standard rate","No",,,"Credit card",13.5,0,0.5,4.2,0,21,0.3,2.5,231,4,1
"VTS",2021-01-19 13:17:55.000,2021-01-19 13:29:28.000,1,1.45,,,"Standard rate","No",,,"Credit card",9,0,0.5,2.46,0,14.76,0.3,2.5,43,43,1
"VTS",2021-01-06 14:05:26.000,2021-01-06 14:09:36.000,1,1,,,"Standard rate","No",,,"Credit card",5,0,0.5,1.66,0,9.96,0.3,2.5,230,100,1
,2021-01-18 13:52:37.000,2021-01-18 13:58:51.000,,1,,,,,,,,6,0,0.5,1.4,0,10.7,0.3,2.5,234,113,1
"VTS",2021-01-14 22:30:47.000,2021-01-14 22:35:55.000,1,0.92,,,"Standard rate","No",,,"Credit card",6,0.5,0.5,1.96,0,11.76,0.3,2.5,237,236,1
,2021-01-27 10:27:00.000,2021-01-27 10:52:00.000,,4.27,,,,,,,,24.13,2.75,0.5,0,0,27.68,0.3,0,242,254,1
"VTS",2021-01-04 14:51:11.000,2021-01-04 14:58:35.000,6,1.75,,,"Standard rate","No",,,"Credit card",7.5,0,0.5,2.7,0,13.5,0.3,2.5,229,137,1
"VTS",2021-01-11 06:57:47.000,2021-01-11 07:05:58.000,5,1.1,,,"Standard rate","No",,,"Cash",7,0,0.5,0,0,10.3,0.3,2.5,186,170,1
"VTS",2021-01-07 04:52:13.000,2021-01-07 05:09:54.000,1,10.46,,,"Standard rate","No",,,"Credit card",29.5,0.5,0.5,0,0,33.3,0.3,2.5,137,182,1
"CMT",2021-01-11 09:05:20.000,2021-01-11 09:09:28.000,1,1,,,"Standard rate","No",,,"Credit card",5.5,2.5,0.5,2.6,0,11.4,0.3,2.5,229,141,1
"CMT",2021-01-15 17:55:18.000,2021-01-15 18:06:18.000,1,1.6,,,"Standard rate","No",,,"Credit card",9,3.5,0.5,2.65,0,15.95,0.3,2.5,262,229,1
"VTS",2021-01-29 10:36:06.000,2021-01-29 10:40:44.000,1,0.99,,,"Standard rate","No",,,"Credit card",5.5,0,0.5,1.76,0,10.56,0.3,2.5,140,229,1
"CMT",2021-01-13 14:49:03.000,2021-01-13 14:55:27.000,1,1.3,,,"Standard rate","No",,,"No charge",7,2.5,0.5,0,0,10.3,0.3,2.5,140,140,1
,2021-01-02 17:08:00.000,2021-01-02 17:34:00.000,,8.28,,,,,,,,31.62,0,0.5,2.75,6.12,41.29,0.3,0,242,75,1
"CMT",2021-01-12 21:32:20.000,2021-01-12 21:43:52.000,1,3.3,,,"Standard rate","Yes",,,"Credit card",12,3,0.5,2.5,0,18.3,0.3,2.5,90,43,1
"VTS",2021-01-17 14:02:45.000,2021-01-17 14:13:43.000,4,1.83,,,"Standard rate","No",,,"Credit card",9,0,0.5,3.08,0,15.38,0.3,2.5,233,234,1
"VTS",2021-01-19 17:11:36.000,2021-01-19 17:19:21.000,5,1.27,,,"Standard rate","No",,,"Credit card",7,1,0.5,6.12,0,17.42,0.3,2.5,249,79,1
"CMT",2021-01-04 11:54:44.000,2021-01-04 11:54:48.000,1,0,,,"Standard rate","No",,,"Credit card",0,0,0,0,0,0,0,0,145,145,1
"VTS",2021-01-15 21:14:24.000,2021-01-15 21:23:10.000,1,4.18,,,"Standard rate","No",,,"Credit card",13.5,0.5,0.5,4,0,21.3,0.3,2.5,137,209,1
"VTS",2021-01-02 12:49:36.000,2021-01-02 12:53:37.000,1,0.8,,,"Standard rate","No",,,"Credit card",5,0,0.5,2.08,0,10.38,0.3,2.5,238,264,1
"CMT",2021-01-22 22:44:48.000,2021-01-22 23:02:05.000,2,4.8,,,"Standard rate","No",,,"Cash",16.5,3,0.5,0,0,20.3,0.3,2.5,113,238,1
"VTS",2021-01-26 19:01:17.000,2021-01-26 19:14:00.000,1,2.14,,,"Standard rate","No",,,"Cash",10.5,1,0.5,0,0,14.8,0.3,2.5,75,262,1
"VTS",2021-01-12 18:04:23.000,2021-01-12 18:08:01.000,1,1.01,,,"Standard rate","No",,,"Credit card",5,1,0.5,1.86,0,11.16,0.3,2.5,236,236,1
"CMT",2021-01-18 14:37:13.000,2021-01-18 14:43:25.000,3,1.1,,,"Standard rate","No",,,"Cash",6.5,2.5,0.5,0,0,9.8,0.3,2.5,170,229,1
"CMT",2021-01-19 00:41:56.000,2021-01-19 00:59:00.000,1,0,,,"Standard rate","No",,,"Credit card",24.2,0,0.5,0,0,25,0.3,0,42,164,1
"VTS",2021-01-27 14:21:06.000,2021-01-27 14:24:38.000,5,0.57,,,"Standard rate","No",,,"Credit card",4.5,0,0.5,1.56,0,9.36,0.3,2.5,236,75,1
"CMT",2021-01-22 21:51:30.000,2021-01-22 21:59:47.000,1,2.8,,,"Standard rate","No",,,"Credit card",9.5,3,0.5,2.65,0,15.95,0.3,2.5,137,263,1
"VTS",2021-01-17 15:08:28.000,2021-01-17 15:13:15.000,1,1.92,,,"Standard rate","No",,,"Cash",7,0,0.5,0,0,10.3,0.3,2.5,233,263,1
,2021-01-18 08:45:10.000,2021-01-18 09:09:55.000,,4.07,,,,,,,,25.45,0,0.5,2.75,0,29,0.3,0,177,76,1
"CMT",2021-01-22 17:51:57.000,2021-01-22 18:07:57.000,1,3.2,,,"Standard rate","Yes",,,"Credit card",13,3.5,0.5,5.15,0,22.45,0.3,2.5,48,236,1
"VTS",2021-01-11 14:25:50.000,2021-01-11 14:34:44.000,1,1.11,,,"Standard rate","No",,,"Credit card",7.5,0,0.5,1.08,0,11.88,0.3,2.5,237,140,1
,2021-01-29 13:15:00.000,2021-01-29 13:41:00.000,,3.28,,,,,,,,18.65,2.75,0.5,0,0,22.2,0.3,0,225,25,1
"VTS",2021-01-13 18:01:51.000,2021-01-13 18:06:19.000,1,1.03,,,"Standard rate","No",,,"Cash",5.5,1,0.5,0,0,9.8,0.3,2.5,140,236,1
"VTS",2021-01-14 15:11:33.000,2021-01-14 15:20:40.000,3,1.42,,,"Standard rate","No",,,"Credit card",8,0,0.5,2.26,0,13.56,0.3,2.5,236,43,1
"VTS",2021-01-27 08:15:12.000,2021-01-27 08:31:05.000,1,3.69,,,"Standard rate","No",,,"Credit card",14,0,0.5,4.33,0,21.63,0.3,2.5,226,162,1
"CMT",2021-01-09 11:45:07.000,2021-01-09 11:48:56.000,0,1,,,"Standard rate","No",,,"Credit card",5,2.5,0.5,1.2,0,9.5,0.3,2.5,75,236,1
"VTS",2021-01-14 16:19:23.000,2021-01-14 16:26:17.000,1,0.83,,,"Standard rate","No",,,"Credit card",6.5,1,0.5,2.16,0,12.96,0.3,2.5,48,246,1
"VTS",2021-01-28 23:11:02.000,2021-01-28 23:17:47.000,5,2.1,,,"Standard rate","No",,,"Credit card",8.5,0.5,0.5,3.69,0,15.99,0.3,2.5,43,164,1
"VTS",2021-01-28 19:42:35.000,2021-01-28 19:55:41.000,4,7.27,,,"Standard rate","No",,,"Credit card",21,1,0.5,4.5,0,29.8,0.3,2.5,231,141,1
"CMT",2021-01-29 13:15:05.000,2021-01-29 13:18:17.000,2,0.4,,,"Standard rate","No",,,"Credit card",4,2.5,0.5,1.45,0,8.75,0.3,2.5,263,263,1
"VTS",2021-01-20 14:35:26.000,2021-01-20 14:57:14.000,1,3.84,,,"Standard rate","No",,,"Credit card",18,0,0.5,4.26,0,25.56,0.3,2.5,79,140,1
,2021-01-29 13:40:59.000,2021-01-29 13:56:16.000,,3.57,,,,,,,,18.74,2.75,0.5,0,0,22.29,0.3,0,168,60,1
"VTS",2021-01-09 23:30:16.000,2021-01-09 23:36:56.000,1,1.23,,,"Standard rate","No",,,"Cash",7,0.5,0.5,0,0,8.3,0.3,0,238,75,1
,2021-01-28 20:56:52.000,2021-01-28 21:22:56.000,,6.99,,,,,,,,25.5,0,0.5,7.75,0,36.55,0.3,2.5,107,129,1
"VTS",2021-01-21 23:42:44.000,2021-01-21 23:46:39.000,2,1.28,,,"Standard rate","No",,,"Credit card",6,0.5,0.5,2.45,0,12.25,0.3,2.5,164,113,1
"VTS",2021-01-11 13:50:32.000,2021-01-11 13:54:31.000,2,0.52,,,"Standard rate","No",,,"Credit card",4.5,0,0.5,1.56,0,9.36,0.3,2.5,140,263,1
,2021-01-08 14:01:01.000,2021-01-08 14:01:04.000,,12.16,,,,,,,,34.57,0,0.5,0,0,35.37,0.3,0,265,75,1
"VTS",2021-01-14 17:28:39.000,2021-01-14 17:32:22.000,3,0.89,,,"Standard rate","No",,,"Credit card",5,1,0.5,2.32,0,11.62,0.3,2.5,170,234,1
"VTS",2021-01-21 14:35:13.000,2021-01-21 15:04:32.000,1,4.53,,,"Standard rate","No",,,"Credit card",21,0,0.5,4.86,0,29.16,0.3,2.5,236,68,1
"CMT",2021-01-25 12:39:58.000,2021-01-25 13:13:16.000,1,7.9,,,"Standard rate","No",,,"Credit card",29.5,2.5,0.5,6,0,38.8,0.3,2.5,261,85,1
,2021-01-07 09:40:00.000,2021-01-07 09:47:00.000,,0.75,,,,,,,,26.33,0,0.5,2.75,0,29.88,0.3,0,223,179,1
"VTS",2021-01-22 13:40:49.000,2021-01-22 13:49:03.000,1,1.15,,,"Standard rate","No",,,"Credit card",7.5,0,0.5,2.16,0,12.96,0.3,2.5,162,237,1
"CMT",2021-01-28 07:35:01.000,2021-01-28 07:38:36.000,0,0.8,,,"Standard rate","No",,,"Credit card",5,2.5,0.5,2.05,0,10.35,0.3,2.5,236,43,1
"VTS",2021-01-10 15:33:41.000,2021-01-10 15:41:40.000,2,0.84,,,"Standard rate","No",,,"Credit card",6.5,0,0.5,1.96,0,11.76,0.3,2.5,100,234,1
,2021-01-26 14:46:26.000,2021-01-26 15:04:24.000,,2.38,,,,,,,,28.25,2.75,0.5,0,0,31.8,0.3,0,169,20,1
"VTS",2021-01-25 19:07:23.000,2021-01-25 19:09:19.000,1,0.72,,,"Standard rate","No",,,"Credit card",4,1,0.5,1,0,9.3,0.3,2.5,141,263,1
"VTS",2021-01-18 14:41:32.000,2021-01-18 14:43:59.000,1,0.49,,,"Standard rate","No",,,"Credit card",4,0,0.5,1.46,0,8.76,0.3,2.5,170,137,1
"VTS",2021-01-12 18:04:47.000,2021-01-12 18:10:47.000,1,1.02,,,"Standard rate","No",,,"Credit card",6,1,0.5,3.09,0,13.39,0.3,2.5,238,24,1
"CMT",2021-01-21 09:07:22.000,2021-01-21 09:25:42.000,1,2.8,,,"Standard rate","No",,,"Credit card",13.5,2.5,0.5,3.35,0,20.15,0.3,2.5,151,140,1
,2021-01-27 19:32:29.000,2021-01-27 19:57:20.000,,12.9,,,,,,,,42.23,2.75,0.5,0,6.12,51.9,0.3,0,163,92,1
"CMT",2021-01-12 10:07:21.000,2021-01-12 10:11:35.000,1,1.1,,,"Standard rate","No",,,"Credit card",5.5,2.5,0.5,1,0,9.8,0.3,2.5,90,249,1
"VTS",2021-01-21 12:41:03.000,2021-01-21 13:12:14.000,1,7.88,,,"Standard rate","No",,,"Cash",27,0,0.5,0,0,30.3,0.3,2.5,244,237,1
"VTS",2021-01-23 12:09:18.000,2021-01-23 12:34:13.000,3,4,,,"Standard rate","No",,,"Credit card",18,0,0.5,4.26,0,25.56,0.3,2.5,229,249,1
"VTS",2021-01-09 14:42:38.000,2021-01-09 14:56:39.000,1,7.31,,,"Standard rate","No",,,"Credit card",21.5,0,0.5,5,6.12,35.92,0.3,2.5,138,263,1
"VTS",2021-01-12 04:20:01.000,2021-01-12 04:42:57.000,1,18.04,,,"Standard rate","No",,,"Credit card",48.5,0.5,0.5,65,6.12,120.92,0.3,0,132,212,1
"VTS",2021-01-07 08:28:44.000,2021-01-07 08:31:16.000,1,0.53,,,"Standard rate","No",,,"Credit card",4,0,0.5,1.46,0,8.76,0.3,2.5,107,234,1
"VTS",2021-01-21 18:19:25.000,2021-01-21 18:29:20.000,2,2.27,,,"Standard rate","No",,,"Credit card",9.5,1,0.5,0.69,0,14.49,0.3,2.5,100,239,1
"VTS",2021-01-22 13:50:21.000,2021-01-22 14:12:48.000,2,4.41,,,"Standard rate","No",,,"Cash",17.5,0,0.5,0,0,20.8,0.3,2.5,166,161,1
"CMT",2021-01-06 15:06:43.000,2021-01-06 15:25:55.000,1,2,,,"Standard rate","No",,,"Cash",13,2.5,0.5,0,0,16.3,0.3,2.5,237,75,1
"VTS",2021-01-20 07:58:23.000,2021-01-20 08:07:28.000,1,1.39,,,"Standard rate","No",,,"Credit card",7.5,0,0.5,3.24,0,14.04,0.3,2.5,186,170,1
"CMT",2021-01-31 14:43:16.000,2021-01-31 15:00:46.000,1,4.4,,,"Standard rate","No",,,"Credit card",15.5,2.5,0.5,3.75,0,22.55,0.3,2.5,239,113,1
"VTS",2021-01-19 20:17:01.000,2021-01-19 20:22:55.000,1,1.46,,,"Standard rate","No",,,"Credit card",7,0.5,0.5,2,0,12.8,0.3,2.5,161,234,1
"VTS",2021-01-26 14:29:36.000,2021-01-26 14:41:17.000,1,2.66,,,"Standard rate","No",,,"Credit card",11.5,0,0.5,2,0,16.8,0.3,2.5,224,140,1
"CMT",2021-01-06 12:54:15.000,2021-01-06 13:05:09.000,1,1.7,,,"Standard rate","No",,,"Cash",9,2.5,0.5,0,0,12.3,0.3,2.5,75,262,1
"CMT",2021-01-19 09:38:13.000,2021-01-19 09:47:42.000,1,2.7,,,"Standard rate","No",,,"Credit card",10,2.5,0.5,2,0,15.3,0.3,2.5,79,141,1
"CMT",2021-01-09 20:10:08.000,2021-01-09 20:19:15.000,1,1.5,,,"Standard rate","No",,,"Credit card",8,3,0.5,2.35,0,14.15,0.3,2.5,230,246,1
"VTS",2021-01-23 08:52:41.000,2021-01-23 09:09:43.000,5,4.49,,,"Standard rate","No",,,"Credit card",16.5,0,0.5,3.96,0,23.76,0.3,2.5,12,100,1
"CMT",2021-01-29 13:42:12.000,2021-01-29 13:54:18.000,1,2.1,,,"Standard rate","No",,,"No charge",10,2.5,0.5,0,0,13.3,0.3,2.5,140,161,1
"CMT",2021-01-14 14:51:04.000,2021-01-14 15:08:29.000,1,3.6,,,"Standard rate","No",,,"Credit card",14.5,2.5,0.5,3,0,20.8,0.3,2.5,43,113,1
"CMT",2021-01-15 20:17:34.000,2021-01-15 20:41:44.000,3,4.8,,,"Standard rate","No",,,"Credit card",19.5,3,0.5,4,0,27.3,0.3,2.5,90,255,1
"VTS",2021-01-09 13:26:13.000,2021-01-09 13:48:27.000,1,1.88,,,"Standard rate","No",,,"Cash",14.5,0,0.5,0,0,17.8,0.3,2.5,113,249,1
"CMT",2021-01-25 07:06:00.000,2021-01-25 07:10:11.000,1,0.8,,,"Standard rate","No",,,"Credit card",5.5,2.5,0.5,2.2,0,11,0.3,2.5,262,140,1
"VTS",2021-01-08 07:00:53.000,2021-01-08 07:13:45.000,1,1.58,,,"Standard rate","No",,,"Cash",9.5,0,0.5,0,0,12.8,0.3,2.5,262,43,1
"VTS",2021-01-29 23:01:55.000,2021-01-29 23:07:32.000,1,1.33,,,"Standard rate","No",,,"Credit card",6.5,0.5,0.5,2.06,0,12.36,0.3,2.5,140,237,1
"VTS",2021-01-05 12:40:01.000,2021-01-05 12:48:10.000,1,1.81,,,"Standard rate","No",,,"Credit card",8,0,0.5,2.26,0,13.56,0.3,2.5,164,234,1
"VTS",2021-01-17 15:06:51.000,2021-01-17 15:19:06.000,5,2.56,,,"Standard rate","No",,,"Cash",11,0,0.5,0,0,14.3,0.3,2.5,230,238,1
